,filename,fold,target,category,esc10,src_file,take
1214,"['3-151081-B-20.wav', '3-118658-A-41.wav']",3,"[3, 0]","['crying_baby', 'chainsaw']",True,"[151081, 118658]","['B', 'A']"
1215,"['3-151081-B-20.wav', '3-118972-B-41.wav']",3,"[3, 0]","['crying_baby', 'chainsaw']",True,"[151081, 118972]","['B', 'B']"
1216,"['3-151081-B-20.wav', '3-149189-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[151081, 149189]","['B', 'A']"
1217,"['3-151081-B-20.wav', '3-154926-B-40.wav']",3,"[3, 5]","['crying_baby', 'helicopter']",True,"[151081, 154926]","['B', 'B']"
1218,"['3-152007-A-20.wav', '3-116135-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[152007, 116135]","['A', 'A']"
1219,"['3-152007-A-20.wav', '3-171012-A-38.wav']",3,"[3, 1]","['crying_baby', 'clock_tick']",True,"[152007, 171012]","['A', 'A']"
1220,"['3-152007-A-20.wav', '3-143929-A-10.wav']",3,"[3, 6]","['crying_baby', 'rain']",True,"[152007, 143929]","['A', 'A']"
1221,"['3-152007-A-20.wav', '3-157695-A-0.wav']",3,"[3, 4]","['crying_baby', 'dog']",True,"[152007, 157695]","['A', 'A']"
1222,"['3-152007-A-20.wav', '3-145382-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[152007, 145382]","['A', 'A']"
1223,"['3-152007-A-20.wav', '3-118657-B-41.wav']",3,"[3, 0]","['crying_baby', 'chainsaw']",True,"[152007, 118657]","['A', 'B']"
1224,"['3-152007-B-20.wav', '3-154926-A-40.wav']",3,"[3, 5]","['crying_baby', 'helicopter']",True,"[152007, 154926]","['B', 'A']"
1225,"['3-152007-B-20.wav', '3-164688-A-38.wav']",3,"[3, 1]","['crying_baby', 'clock_tick']",True,"[152007, 164688]","['B', 'A']"
1226,"['3-152007-B-20.wav', '3-116135-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[152007, 116135]","['B', 'A']"
1227,"['3-152007-B-20.wav', '3-157187-A-12.wav']",3,"[3, 2]","['crying_baby', 'crackling_fire']",True,"[152007, 157187]","['B', 'A']"
1228,"['3-152007-B-20.wav', '3-65748-A-12.wav']",3,"[3, 2]","['crying_baby', 'crackling_fire']",True,"[152007, 65748]","['B', 'A']"
1229,"['3-152007-B-20.wav', '3-144827-A-11.wav']",3,"[3, 8]","['crying_baby', 'sea_waves']",True,"[152007, 144827]","['B', 'A']"
1230,"['3-152007-C-20.wav', '3-157695-A-0.wav']",3,"[3, 4]","['crying_baby', 'dog']",True,"[152007, 157695]","['C', 'A']"
1231,"['3-152007-C-20.wav', '3-144692-A-21.wav']",3,"[3, 9]","['crying_baby', 'sneezing']",True,"[152007, 144692]","['C', 'A']"
1232,"['3-152007-C-20.wav', '3-157149-A-10.wav']",3,"[3, 6]","['crying_baby', 'rain']",True,"[152007, 157149]","['C', 'A']"
1233,"['3-152007-C-20.wav', '3-118658-A-41.wav']",3,"[3, 0]","['crying_baby', 'chainsaw']",True,"[152007, 118658]","['C', 'A']"
1234,"['3-152007-C-20.wav', '3-170015-A-0.wav']",3,"[3, 4]","['crying_baby', 'dog']",True,"[152007, 170015]","['C', 'A']"
1235,"['3-152007-C-20.wav', '3-149189-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[152007, 149189]","['C', 'A']"
1236,"['3-152007-D-20.wav', '3-171041-A-38.wav']",3,"[3, 1]","['crying_baby', 'clock_tick']",True,"[152007, 171041]","['D', 'A']"
1237,"['3-152007-D-20.wav', '3-157695-A-0.wav']",3,"[3, 4]","['crying_baby', 'dog']",True,"[152007, 157695]","['D', 'A']"
1238,"['3-152007-D-20.wav', '3-157487-A-10.wav']",3,"[3, 6]","['crying_baby', 'rain']",True,"[152007, 157487]","['D', 'A']"
1239,"['3-152007-D-20.wav', '3-157149-A-10.wav']",3,"[3, 6]","['crying_baby', 'rain']",True,"[152007, 157149]","['D', 'A']"
1240,"['3-152007-D-20.wav', '3-148330-A-21.wav']",3,"[3, 9]","['crying_baby', 'sneezing']",True,"[152007, 148330]","['D', 'A']"
1241,"['3-152007-D-20.wav', '3-144827-A-11.wav']",3,"[3, 8]","['crying_baby', 'sea_waves']",True,"[152007, 144827]","['D', 'A']"
1242,"['3-152007-E-20.wav', '3-157187-A-12.wav']",3,"[3, 2]","['crying_baby', 'crackling_fire']",True,"[152007, 157187]","['E', 'A']"
1243,"['3-152007-E-20.wav', '3-157615-A-10.wav']",3,"[3, 6]","['crying_baby', 'rain']",True,"[152007, 157615]","['E', 'A']"
1244,"['3-152007-E-20.wav', '3-157695-A-0.wav']",3,"[3, 4]","['crying_baby', 'dog']",True,"[152007, 157695]","['E', 'A']"
1245,"['3-152007-E-20.wav', '3-154926-B-40.wav']",3,"[3, 5]","['crying_baby', 'helicopter']",True,"[152007, 154926]","['E', 'B']"
1246,"['3-152007-E-20.wav', '3-141684-A-21.wav']",3,"[3, 9]","['crying_baby', 'sneezing']",True,"[152007, 141684]","['E', 'A']"
1247,"['3-152007-E-20.wav', '3-116135-A-1.wav']",3,"[3, 7]","['crying_baby', 'rooster']",True,"[152007, 116135]","['E', 'A']"
1248,"['3-154926-A-40.wav', '3-142605-A-21.wav']",3,"[5, 9]","['helicopter', 'sneezing']",True,"[154926, 142605]","['A', 'A']"
1249,"['3-154926-A-40.wav', '3-150363-A-38.wav']",3,"[5, 1]","['helicopter', 'clock_tick']",True,"[154926, 150363]","['A', 'A']"
1250,"['3-154926-A-40.wav', '3-151080-A-20.wav']",3,"[5, 3]","['helicopter', 'crying_baby']",True,"[154926, 151080]","['A', 'A']"
1251,"['3-154926-A-40.wav', '3-158476-A-12.wav']",3,"[5, 2]","['helicopter', 'crackling_fire']",True,"[154926, 158476]","['A', 'A']"
1252,"['3-154926-A-40.wav', '3-142005-A-10.wav']",3,"[5, 6]","['helicopter', 'rain']",True,"[154926, 142005]","['A', 'A']"
1253,"['3-154926-A-40.wav', '3-107219-A-1.wav']",3,"[5, 7]","['helicopter', 'rooster']",True,"[154926, 107219]","['A', 'A']"
1254,"['3-154926-B-40.wav', '3-151081-B-20.wav']",3,"[5, 3]","['helicopter', 'crying_baby']",True,"[154926, 151081]","['B', 'B']"
1255,"['3-154926-B-40.wav', '3-143119-A-21.wav']",3,"[5, 9]","['helicopter', 'sneezing']",True,"[154926, 143119]","['B', 'A']"
1256,"['3-154926-B-40.wav', '3-118658-B-41.wav']",3,"[5, 0]","['helicopter', 'chainsaw']",True,"[154926, 118658]","['B', 'B']"
1257,"['3-154926-B-40.wav', '3-157487-A-10.wav']",3,"[5, 6]","['helicopter', 'rain']",True,"[154926, 157487]","['B', 'A']"
1258,"['3-154926-B-40.wav', '3-152007-A-20.wav']",3,"[5, 3]","['helicopter', 'crying_baby']",True,"[154926, 152007]","['B', 'A']"
1259,"['3-154926-B-40.wav', '3-142605-A-21.wav']",3,"[5, 9]","['helicopter', 'sneezing']",True,"[154926, 142605]","['B', 'A']"
1260,"['3-154957-A-1.wav', '3-118972-B-41.wav']",3,"[7, 0]","['rooster', 'chainsaw']",True,"[154957, 118972]","['A', 'B']"
1261,"['3-154957-A-1.wav', '3-171012-A-38.wav']",3,"[7, 1]","['rooster', 'clock_tick']",True,"[154957, 171012]","['A', 'A']"
1262,"['3-154957-A-1.wav', '3-147965-A-12.wav']",3,"[7, 2]","['rooster', 'crackling_fire']",True,"[154957, 147965]","['A', 'A']"
1263,"['3-154957-A-1.wav', '3-164630-A-11.wav']",3,"[7, 8]","['rooster', 'sea_waves']",True,"[154957, 164630]","['A', 'A']"
1264,"['3-154957-A-1.wav', '3-144827-A-11.wav']",3,"[7, 8]","['rooster', 'sea_waves']",True,"[154957, 144827]","['A', 'A']"
1265,"['3-154957-A-1.wav', '3-163459-A-0.wav']",3,"[7, 4]","['rooster', 'dog']",True,"[154957, 163459]","['A', 'A']"
1266,"['3-155312-A-0.wav', '3-155642-B-11.wav']",3,"[4, 8]","['dog', 'sea_waves']",True,"[155312, 155642]","['A', 'B']"
1267,"['3-155312-A-0.wav', '3-104632-A-12.wav']",3,"[4, 2]","['dog', 'crackling_fire']",True,"[155312, 104632]","['A', 'A']"
1268,"['3-155312-A-0.wav', '3-164630-A-11.wav']",3,"[4, 8]","['dog', 'sea_waves']",True,"[155312, 164630]","['A', 'A']"
1269,"['3-155312-A-0.wav', '3-187710-A-11.wav']",3,"[4, 8]","['dog', 'sea_waves']",True,"[155312, 187710]","['A', 'A']"
1270,"['3-155312-A-0.wav', '3-142593-A-38.wav']",3,"[4, 1]","['dog', 'clock_tick']",True,"[155312, 142593]","['A', 'A']"
1271,"['3-155312-A-0.wav', '3-154926-B-40.wav']",3,"[4, 5]","['dog', 'helicopter']",True,"[155312, 154926]","['A', 'B']"
1272,"['3-155642-A-11.wav', '3-170383-A-38.wav']",3,"[8, 1]","['sea_waves', 'clock_tick']",True,"[155642, 170383]","['A', 'A']"
1273,"['3-155642-A-11.wav', '3-148330-A-21.wav']",3,"[8, 9]","['sea_waves', 'sneezing']",True,"[155642, 148330]","['A', 'A']"
1274,"['3-155642-A-11.wav', '3-163288-A-1.wav']",3,"[8, 7]","['sea_waves', 'rooster']",True,"[155642, 163288]","['A', 'A']"
1275,"['3-155642-A-11.wav', '3-154957-A-1.wav']",3,"[8, 7]","['sea_waves', 'rooster']",True,"[155642, 154957]","['A', 'A']"
1276,"['3-155642-A-11.wav', '3-118657-B-41.wav']",3,"[8, 0]","['sea_waves', 'chainsaw']",True,"[155642, 118657]","['A', 'B']"
1277,"['3-155642-A-11.wav', '3-158476-A-12.wav']",3,"[8, 2]","['sea_waves', 'crackling_fire']",True,"[155642, 158476]","['A', 'A']"
1278,"['3-155642-B-11.wav', '3-149189-A-1.wav']",3,"[8, 7]","['sea_waves', 'rooster']",True,"[155642, 149189]","['B', 'A']"
1279,"['3-155642-B-11.wav', '3-144692-A-21.wav']",3,"[8, 9]","['sea_waves', 'sneezing']",True,"[155642, 144692]","['B', 'A']"
1280,"['3-155642-B-11.wav', '3-118972-A-41.wav']",3,"[8, 0]","['sea_waves', 'chainsaw']",True,"[155642, 118972]","['B', 'A']"
1281,"['3-155642-B-11.wav', '3-158476-A-12.wav']",3,"[8, 2]","['sea_waves', 'crackling_fire']",True,"[155642, 158476]","['B', 'A']"
1282,"['3-155642-B-11.wav', '3-145774-A-12.wav']",3,"[8, 2]","['sea_waves', 'crackling_fire']",True,"[155642, 145774]","['B', 'A']"
1283,"['3-155642-B-11.wav', '3-68630-B-40.wav']",3,"[8, 5]","['sea_waves', 'helicopter']",True,"[155642, 68630]","['B', 'B']"
1284,"['3-156558-A-21.wav', '3-157695-A-0.wav']",3,"[9, 4]","['sneezing', 'dog']",True,"[156558, 157695]","['A', 'A']"
1285,"['3-156558-A-21.wav', '3-143933-A-38.wav']",3,"[9, 1]","['sneezing', 'clock_tick']",True,"[156558, 143933]","['A', 'A']"
1286,"['3-156558-A-21.wav', '3-155642-A-11.wav']",3,"[9, 8]","['sneezing', 'sea_waves']",True,"[156558, 155642]","['A', 'A']"
1287,"['3-156558-A-21.wav', '3-150979-B-40.wav']",3,"[9, 5]","['sneezing', 'helicopter']",True,"[156558, 150979]","['A', 'B']"
1288,"['3-156558-A-21.wav', '3-164688-A-38.wav']",3,"[9, 1]","['sneezing', 'clock_tick']",True,"[156558, 164688]","['A', 'A']"
1289,"['3-156558-A-21.wav', '3-151080-A-20.wav']",3,"[9, 3]","['sneezing', 'crying_baby']",True,"[156558, 151080]","['A', 'A']"
1290,"['3-157149-A-10.wav', '3-155642-A-11.wav']",3,"[6, 8]","['rain', 'sea_waves']",True,"[157149, 155642]","['A', 'A']"
1291,"['3-157149-A-10.wav', '3-158476-A-12.wav']",3,"[6, 2]","['rain', 'crackling_fire']",True,"[157149, 158476]","['A', 'A']"
1292,"['3-157149-A-10.wav', '3-144827-A-11.wav']",3,"[6, 8]","['rain', 'sea_waves']",True,"[157149, 144827]","['A', 'A']"
1293,"['3-157149-A-10.wav', '3-136288-A-0.wav']",3,"[6, 4]","['rain', 'dog']",True,"[157149, 136288]","['A', 'A']"
1294,"['3-157149-A-10.wav', '3-152007-B-20.wav']",3,"[6, 3]","['rain', 'crying_baby']",True,"[157149, 152007]","['A', 'B']"
1295,"['3-157149-A-10.wav', '3-157187-A-12.wav']",3,"[6, 2]","['rain', 'crackling_fire']",True,"[157149, 157187]","['A', 'A']"
1296,"['3-157187-A-12.wav', '3-107219-A-1.wav']",3,"[2, 7]","['crackling_fire', 'rooster']",True,"[157187, 107219]","['A', 'A']"
1297,"['3-157187-A-12.wav', '3-145382-A-1.wav']",3,"[2, 7]","['crackling_fire', 'rooster']",True,"[157187, 145382]","['A', 'A']"
1298,"['3-157187-A-12.wav', '3-142601-A-21.wav']",3,"[2, 9]","['crackling_fire', 'sneezing']",True,"[157187, 142601]","['A', 'A']"
1299,"['3-157187-A-12.wav', '3-148330-A-21.wav']",3,"[2, 9]","['crackling_fire', 'sneezing']",True,"[157187, 148330]","['A', 'A']"
1300,"['3-157187-A-12.wav', '3-152007-B-20.wav']",3,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[157187, 152007]","['A', 'B']"
1301,"['3-157187-A-12.wav', '3-118658-B-41.wav']",3,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[157187, 118658]","['A', 'B']"
1302,"['3-157487-A-10.wav', '3-155312-A-0.wav']",3,"[6, 4]","['rain', 'dog']",True,"[157487, 155312]","['A', 'A']"
1303,"['3-157487-A-10.wav', '3-65748-A-12.wav']",3,"[6, 2]","['rain', 'crackling_fire']",True,"[157487, 65748]","['A', 'A']"
1304,"['3-157487-A-10.wav', '3-134049-A-1.wav']",3,"[6, 7]","['rain', 'rooster']",True,"[157487, 134049]","['A', 'A']"
1305,"['3-157487-A-10.wav', '3-142593-A-38.wav']",3,"[6, 1]","['rain', 'clock_tick']",True,"[157487, 142593]","['A', 'A']"
1306,"['3-157487-A-10.wav', '3-150979-C-40.wav']",3,"[6, 5]","['rain', 'helicopter']",True,"[157487, 150979]","['A', 'C']"
1307,"['3-157487-A-10.wav', '3-166422-A-11.wav']",3,"[6, 8]","['rain', 'sea_waves']",True,"[157487, 166422]","['A', 'A']"
1308,"['3-157615-A-10.wav', '3-104632-A-12.wav']",3,"[6, 2]","['rain', 'crackling_fire']",True,"[157615, 104632]","['A', 'A']"
1309,"['3-157615-A-10.wav', '3-151080-A-20.wav']",3,"[6, 3]","['rain', 'crying_baby']",True,"[157615, 151080]","['A', 'A']"
1310,"['3-157615-A-10.wav', '3-152007-C-20.wav']",3,"[6, 3]","['rain', 'crying_baby']",True,"[157615, 152007]","['A', 'C']"
1311,"['3-157615-A-10.wav', '3-187710-A-11.wav']",3,"[6, 8]","['rain', 'sea_waves']",True,"[157615, 187710]","['A', 'A']"
1312,"['3-157615-A-10.wav', '3-150231-A-21.wav']",3,"[6, 9]","['rain', 'sneezing']",True,"[157615, 150231]","['A', 'A']"
1313,"['3-157615-A-10.wav', '3-118657-B-41.wav']",3,"[6, 0]","['rain', 'chainsaw']",True,"[157615, 118657]","['A', 'B']"
1314,"['3-157695-A-0.wav', '3-120644-A-12.wav']",3,"[4, 2]","['dog', 'crackling_fire']",True,"[157695, 120644]","['A', 'A']"
1315,"['3-157695-A-0.wav', '3-157615-A-10.wav']",3,"[4, 6]","['dog', 'rain']",True,"[157695, 157615]","['A', 'A']"
1316,"['3-157695-A-0.wav', '3-157187-A-12.wav']",3,"[4, 2]","['dog', 'crackling_fire']",True,"[157695, 157187]","['A', 'A']"
1317,"['3-157695-A-0.wav', '3-164630-A-11.wav']",3,"[4, 8]","['dog', 'sea_waves']",True,"[157695, 164630]","['A', 'A']"
1318,"['3-157695-A-0.wav', '3-150979-C-40.wav']",3,"[4, 5]","['dog', 'helicopter']",True,"[157695, 150979]","['A', 'C']"
1319,"['3-157695-A-0.wav', '3-143933-A-38.wav']",3,"[4, 1]","['dog', 'clock_tick']",True,"[157695, 143933]","['A', 'A']"
1320,"['3-158476-A-12.wav', '3-170383-A-38.wav']",3,"[2, 1]","['crackling_fire', 'clock_tick']",True,"[158476, 170383]","['A', 'A']"
1321,"['3-158476-A-12.wav', '3-157695-A-0.wav']",3,"[2, 4]","['crackling_fire', 'dog']",True,"[158476, 157695]","['A', 'A']"
1322,"['3-158476-A-12.wav', '3-180977-A-0.wav']",3,"[2, 4]","['crackling_fire', 'dog']",True,"[158476, 180977]","['A', 'A']"
1323,"['3-158476-A-12.wav', '3-142593-A-38.wav']",3,"[2, 1]","['crackling_fire', 'clock_tick']",True,"[158476, 142593]","['A', 'A']"
1324,"['3-158476-A-12.wav', '3-118657-A-41.wav']",3,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[158476, 118657]","['A', 'A']"
1325,"['3-158476-A-12.wav', '3-152007-A-20.wav']",3,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[158476, 152007]","['A', 'A']"
1326,"['3-163288-A-1.wav', '3-142006-A-10.wav']",3,"[7, 6]","['rooster', 'rain']",True,"[163288, 142006]","['A', 'A']"
1327,"['3-163288-A-1.wav', '3-120644-A-12.wav']",3,"[7, 2]","['rooster', 'crackling_fire']",True,"[163288, 120644]","['A', 'A']"
1328,"['3-163288-A-1.wav', '3-150979-C-40.wav']",3,"[7, 5]","['rooster', 'helicopter']",True,"[163288, 150979]","['A', 'C']"
1329,"['3-163288-A-1.wav', '3-170383-A-38.wav']",3,"[7, 1]","['rooster', 'clock_tick']",True,"[163288, 170383]","['A', 'A']"
1330,"['3-163288-A-1.wav', '3-150979-B-40.wav']",3,"[7, 5]","['rooster', 'helicopter']",True,"[163288, 150979]","['A', 'B']"
1331,"['3-163288-A-1.wav', '3-151080-A-20.wav']",3,"[7, 3]","['rooster', 'crying_baby']",True,"[163288, 151080]","['A', 'A']"
1332,"['3-163459-A-0.wav', '3-154957-A-1.wav']",3,"[4, 7]","['dog', 'rooster']",True,"[163459, 154957]","['A', 'A']"
1333,"['3-163459-A-0.wav', '3-140774-A-10.wav']",3,"[4, 6]","['dog', 'rain']",True,"[163459, 140774]","['A', 'A']"
1334,"['3-163459-A-0.wav', '3-118658-B-41.wav']",3,"[4, 0]","['dog', 'chainsaw']",True,"[163459, 118658]","['A', 'B']"
1335,"['3-163459-A-0.wav', '3-157149-A-10.wav']",3,"[4, 6]","['dog', 'rain']",True,"[163459, 157149]","['A', 'A']"
1336,"['3-163459-A-0.wav', '3-118657-B-41.wav']",3,"[4, 0]","['dog', 'chainsaw']",True,"[163459, 118657]","['A', 'B']"
1337,"['3-163459-A-0.wav', '3-150979-B-40.wav']",3,"[4, 5]","['dog', 'helicopter']",True,"[163459, 150979]","['A', 'B']"
1338,"['3-164120-A-11.wav', '3-68630-C-40.wav']",3,"[8, 5]","['sea_waves', 'helicopter']",True,"[164120, 68630]","['A', 'C']"
1339,"['3-164120-A-11.wav', '3-132852-A-10.wav']",3,"[8, 6]","['sea_waves', 'rain']",True,"[164120, 132852]","['A', 'A']"
1340,"['3-164120-A-11.wav', '3-143929-A-10.wav']",3,"[8, 6]","['sea_waves', 'rain']",True,"[164120, 143929]","['A', 'A']"
1341,"['3-164120-A-11.wav', '3-142006-A-10.wav']",3,"[8, 6]","['sea_waves', 'rain']",True,"[164120, 142006]","['A', 'A']"
1342,"['3-164120-A-11.wav', '3-152007-B-20.wav']",3,"[8, 3]","['sea_waves', 'crying_baby']",True,"[164120, 152007]","['A', 'B']"
1343,"['3-164120-A-11.wav', '3-118972-A-41.wav']",3,"[8, 0]","['sea_waves', 'chainsaw']",True,"[164120, 118972]","['A', 'A']"
1344,"['3-164630-A-11.wav', '3-104632-A-12.wav']",3,"[8, 2]","['sea_waves', 'crackling_fire']",True,"[164630, 104632]","['A', 'A']"
1345,"['3-164630-A-11.wav', '3-148330-A-21.wav']",3,"[8, 9]","['sea_waves', 'sneezing']",True,"[164630, 148330]","['A', 'A']"
1346,"['3-164630-A-11.wav', '3-157149-A-10.wav']",3,"[8, 6]","['sea_waves', 'rain']",True,"[164630, 157149]","['A', 'A']"
1347,"['3-164630-A-11.wav', '3-136288-A-0.wav']",3,"[8, 4]","['sea_waves', 'dog']",True,"[164630, 136288]","['A', 'A']"
1348,"['3-164630-A-11.wav', '3-142593-A-38.wav']",3,"[8, 1]","['sea_waves', 'clock_tick']",True,"[164630, 142593]","['A', 'A']"
1349,"['3-164630-A-11.wav', '3-150363-A-38.wav']",3,"[8, 1]","['sea_waves', 'clock_tick']",True,"[164630, 150363]","['A', 'A']"
1350,"['3-164688-A-38.wav', '3-150979-B-40.wav']",3,"[1, 5]","['clock_tick', 'helicopter']",True,"[164688, 150979]","['A', 'B']"
1351,"['3-164688-A-38.wav', '3-118658-B-41.wav']",3,"[1, 0]","['clock_tick', 'chainsaw']",True,"[164688, 118658]","['A', 'B']"
1352,"['3-164688-A-38.wav', '3-150231-A-21.wav']",3,"[1, 9]","['clock_tick', 'sneezing']",True,"[164688, 150231]","['A', 'A']"
1353,"['3-164688-A-38.wav', '3-134049-A-1.wav']",3,"[1, 7]","['clock_tick', 'rooster']",True,"[164688, 134049]","['A', 'A']"
1354,"['3-164688-A-38.wav', '3-116135-A-1.wav']",3,"[1, 7]","['clock_tick', 'rooster']",True,"[164688, 116135]","['A', 'A']"
1355,"['3-164688-A-38.wav', '3-132852-A-10.wav']",3,"[1, 6]","['clock_tick', 'rain']",True,"[164688, 132852]","['A', 'A']"
1356,"['3-165856-A-41.wav', '3-68630-C-40.wav']",3,"[0, 5]","['chainsaw', 'helicopter']",True,"[165856, 68630]","['A', 'C']"
1357,"['3-165856-A-41.wav', '3-134049-A-1.wav']",3,"[0, 7]","['chainsaw', 'rooster']",True,"[165856, 134049]","['A', 'A']"
1358,"['3-165856-A-41.wav', '3-143933-A-38.wav']",3,"[0, 1]","['chainsaw', 'clock_tick']",True,"[165856, 143933]","['A', 'A']"
1359,"['3-165856-A-41.wav', '3-155312-A-0.wav']",3,"[0, 4]","['chainsaw', 'dog']",True,"[165856, 155312]","['A', 'A']"
1360,"['3-165856-A-41.wav', '3-137152-A-1.wav']",3,"[0, 7]","['chainsaw', 'rooster']",True,"[165856, 137152]","['A', 'A']"
1361,"['3-165856-A-41.wav', '3-156558-A-21.wav']",3,"[0, 9]","['chainsaw', 'sneezing']",True,"[165856, 156558]","['A', 'A']"
1362,"['3-166422-A-11.wav', '3-65748-A-12.wav']",3,"[8, 2]","['sea_waves', 'crackling_fire']",True,"[166422, 65748]","['A', 'A']"
1363,"['3-166422-A-11.wav', '3-163288-A-1.wav']",3,"[8, 7]","['sea_waves', 'rooster']",True,"[166422, 163288]","['A', 'A']"
1364,"['3-166422-A-11.wav', '3-155312-A-0.wav']",3,"[8, 4]","['sea_waves', 'dog']",True,"[166422, 155312]","['A', 'A']"
1365,"['3-166422-A-11.wav', '3-180977-A-0.wav']",3,"[8, 4]","['sea_waves', 'dog']",True,"[166422, 180977]","['A', 'A']"
1366,"['3-166422-A-11.wav', '3-157149-A-10.wav']",3,"[8, 6]","['sea_waves', 'rain']",True,"[166422, 157149]","['A', 'A']"
1367,"['3-166422-A-11.wav', '3-164688-A-38.wav']",3,"[8, 1]","['sea_waves', 'clock_tick']",True,"[166422, 164688]","['A', 'A']"
1368,"['3-170015-A-0.wav', '3-171041-A-38.wav']",3,"[4, 1]","['dog', 'clock_tick']",True,"[170015, 171041]","['A', 'A']"
1369,"['3-170015-A-0.wav', '3-187710-A-11.wav']",3,"[4, 8]","['dog', 'sea_waves']",True,"[170015, 187710]","['A', 'A']"
1370,"['3-170015-A-0.wav', '3-152007-A-20.wav']",3,"[4, 3]","['dog', 'crying_baby']",True,"[170015, 152007]","['A', 'A']"
1371,"['3-170015-A-0.wav', '3-149189-A-1.wav']",3,"[4, 7]","['dog', 'rooster']",True,"[170015, 149189]","['A', 'A']"
1372,"['3-170015-A-0.wav', '3-148330-A-21.wav']",3,"[4, 9]","['dog', 'sneezing']",True,"[170015, 148330]","['A', 'A']"
1373,"['3-170015-A-0.wav', '3-152007-D-20.wav']",3,"[4, 3]","['dog', 'crying_baby']",True,"[170015, 152007]","['A', 'D']"
1374,"['3-170377-A-38.wav', '3-132852-A-10.wav']",3,"[1, 6]","['clock_tick', 'rain']",True,"[170377, 132852]","['A', 'A']"
1375,"['3-170377-A-38.wav', '3-104632-A-12.wav']",3,"[1, 2]","['clock_tick', 'crackling_fire']",True,"[170377, 104632]","['A', 'A']"
1376,"['3-170377-A-38.wav', '3-145774-A-12.wav']",3,"[1, 2]","['clock_tick', 'crackling_fire']",True,"[170377, 145774]","['A', 'A']"
1377,"['3-170377-A-38.wav', '3-150231-A-21.wav']",3,"[1, 9]","['clock_tick', 'sneezing']",True,"[170377, 150231]","['A', 'A']"
1378,"['3-170377-A-38.wav', '3-118656-A-41.wav']",3,"[1, 0]","['clock_tick', 'chainsaw']",True,"[170377, 118656]","['A', 'A']"
1379,"['3-170377-A-38.wav', '3-152007-C-20.wav']",3,"[1, 3]","['clock_tick', 'crying_baby']",True,"[170377, 152007]","['A', 'C']"
1380,"['3-170383-A-38.wav', '3-151080-A-20.wav']",3,"[1, 3]","['clock_tick', 'crying_baby']",True,"[170383, 151080]","['A', 'A']"
1381,"['3-170383-A-38.wav', '3-157615-A-10.wav']",3,"[1, 6]","['clock_tick', 'rain']",True,"[170383, 157615]","['A', 'A']"
1382,"['3-170383-A-38.wav', '3-150231-A-21.wav']",3,"[1, 9]","['clock_tick', 'sneezing']",True,"[170383, 150231]","['A', 'A']"
1383,"['3-170383-A-38.wav', '3-118656-A-41.wav']",3,"[1, 0]","['clock_tick', 'chainsaw']",True,"[170383, 118656]","['A', 'A']"
1384,"['3-170383-A-38.wav', '3-107219-A-1.wav']",3,"[1, 7]","['clock_tick', 'rooster']",True,"[170383, 107219]","['A', 'A']"
1385,"['3-170383-A-38.wav', '3-148330-A-21.wav']",3,"[1, 9]","['clock_tick', 'sneezing']",True,"[170383, 148330]","['A', 'A']"
1386,"['3-171012-A-38.wav', '3-140774-A-10.wav']",3,"[1, 6]","['clock_tick', 'rain']",True,"[171012, 140774]","['A', 'A']"
1387,"['3-171012-A-38.wav', '3-136288-A-0.wav']",3,"[1, 4]","['clock_tick', 'dog']",True,"[171012, 136288]","['A', 'A']"
1388,"['3-171012-A-38.wav', '3-152007-B-20.wav']",3,"[1, 3]","['clock_tick', 'crying_baby']",True,"[171012, 152007]","['A', 'B']"
1389,"['3-171012-A-38.wav', '3-155312-A-0.wav']",3,"[1, 4]","['clock_tick', 'dog']",True,"[171012, 155312]","['A', 'A']"
